ID,INV,DATE,CATALOG,PCODE,QTY,custnum
5148,158065.0,12/97/3 00:00:00,Gardening,GD1600,1.0,8473000
5149,168392.0,2/98/1 00:00:00,Collectibles,CC3700,1.0,8473000
5150,177882.0,3/98/23 00:00:00,Gardening,GD2200,1.0,8473000
5151,177882.0,3/98/23 00:00:00,Gardening,GD3300,1.0,8473000
5152,177882.0,3/98/23 00:00:00,Gardening,GD4000,3.0,8473000
5153,207926.0,8/98/2 00:00:00,Toys,TY3500,1.0,8473000
5154,210787.0,8/98/14 00:00:00,Pets,PT3500,1.0,8473000
5155,215734.0,9/98/4 00:00:00,Sports,SP3200,1.0,8473000
5156,238623.0,12/98/10 00:00:00,Sports,SP1200,1.0,8473000
5157,242947.0,12/98/29 00:00:00,Toys,TY2400,2.0,8473000
5158,242947.0,12/98/29 00:00:00,Toys,TY2700,1.0,8473000
5159,242947.0,12/98/29 00:00:00,Toys,TY4300,1.0,8473000
5160,242947.0,12/98/29 00:00:00,Toys,TY4500,1.0,8473000
5161,102993.0,5/00/13 00:00:00,Software,SW7573,1.0,8473000
5162,144412.0,12/00/29 00:00:00,Toys,TY1950,1.0,8473000
5163,158065.0,3/01/12 00:00:00,Gardening,GD1600,1.0,8473000
5164,168392.0,5/01/11 00:00:00,Collectibles,CC3700,1.0,8473000
5165,101098.0,1/97/20 00:00:00,Gardening,GD1100,1.0,8520000
5166,107649.0,3/97/6 00:00:00,Pets,PT1100,1.0,8520000
5167,125921.0,6/97/16 00:00:00,Gardening,GD3300,3.0,8520000
5168,133103.0,7/97/24 00:00:00,Software,SW1991,1.0,8520000
5169,133103.0,7/97/24 00:00:00,Software,SW4831,2.0,8520000
5170,133103.0,7/97/24 00:00:00,Software,SW5338,1.0,8520000
5171,133103.0,7/97/24 00:00:00,Software,SW7585,1.0,8520000
5172,146451.0,10/97/2 00:00:00,Sports,SP3100,1.0,8520000
5173,154228.0,11/97/13 00:00:00,Sports,SP1400,1.0,8520000
5174,180621.0,4/98/5 00:00:00,Gardening,GD3300,4.0,8520000
5175,211285.0,8/98/16 00:00:00,Toys,TY1850,1.0,8520000
5176,221214.0,9/98/27 00:00:00,Sports,SP2400,1.0,8520000
5177,230878.0,11/98/7 00:00:00,Toys,TY4300,1.0,8520000
5178,236233.0,11/98/30 00:00:00,Software,SW2123,2.0,8520000
5179,236958.0,12/98/3 00:00:00,Sports,SP2200,1.0,8520000
5180,101098.0,4/00/29 00:00:00,Gardening,GD1100,1.0,8520000
5181,107649.0,6/00/13 00:00:00,Pets,PT1100,1.0,8520000
5182,125921.0,9/00/23 00:00:00,Gardening,GD3300,3.0,8520000
5183,133103.0,10/00/31 00:00:00,Software,SW1991,1.0,8520000
5184,133103.0,10/00/31 00:00:00,Software,SW4831,2.0,8520000
5185,133103.0,10/00/31 00:00:00,Software,SW5338,1.0,8520000
5186,133103.0,10/00/31 00:00:00,Software,SW7585,1.0,8520000
5187,146451.0,1/01/9 00:00:00,Sports,SP3100,1.0,8520000
5188,154228.0,2/01/20 00:00:00,Sports,SP1400,1.0,8520000
5189,98689.0,1/97/1 00:00:00,Sports,SP2200,1.0,8645000
5190,98689.0,1/97/1 00:00:00,Sports,SP2600,1.0,8645000
5191,98689.0,1/97/1 00:00:00,Sports,SP3100,2.0,8645000
5192,103947.0,2/97/10 00:00:00,Sports,SP1400,4.0,8645000
5193,114684.0,4/97/17 00:00:00,Gardening,GD1600,2.0,8645000
5194,136955.0,8/97/13 00:00:00,Toys,TY4100,1.0,8645000
5195,146274.0,10/97/1 00:00:00,Pets,PT14OO,4.0,8645000
5196,161086.0,12/97/19 00:00:00,Toys,TY1600,1.0,8645000
5197,161086.0,12/97/19 00:00:00,Toys,TY4200,1.0,8645000
5198,161086.0,12/97/19 00:00:00,Toys,TY4300,4.0,8645000
5199,161086.0,12/97/19 00:00:00,Toys,TY4600,1.0,8645000
5200,162792.0,12/97/28 00:00:00,Toys,TY4300,1.0,8645000
5201,183230.0,4/98/17 00:00:00,Sports,SP1600,1.0,8645000
5202,185042.0,4/98/25 00:00:00,Toys,TY1800,1.0,8645000
5203,227598.0,10/98/24 00:00:00,Sports,SP1300,1.0,8645000
5204,229229.0,10/98/31 00:00:00,Gardening,GD16OO,1.0,8645000
5205,98689.0,4/00/10 00:00:00,Sports,SP2200,1.0,8645000
5206,98689.0,4/00/10 00:00:00,Sports,SP2600,1.0,8645000
5207,98689.0,4/00/10 00:00:00,Sports,SP3100,2.0,8645000
5208,103947.0,5/00/20 00:00:00,Sports,SP14OO,4.0,8645000
5209,114684.0,7/00/25 00:00:00,Gardening,GD1600,2.0,8645000
5210,136955.0,11/00/20 00:00:00,Toys,TY4100,1.0,8645000
5211,146274.0,1/01/8 00:00:00,Pets,PT1400,4.0,8645000
5212,161086.0,3/01/28 00:00:00,Toys,TY16OO,1.0,8645000
5213,161086.0,3/01/28 00:00:00,Toys,TY4200,1.0,8645000
5214,161086.0,3/01/28 00:00:00,Toys,TY4300,4.0,8645000
5215,161086.0,3/01/28 00:00:00,Toys,TY4600,1.0,8645000
5216,162792.0,4/01/6 00:00:00,Toys,TY4300,1.0,8645000
5217,119317.0,5/97/12 00:00:00,Sports,SP3200,1.0,8770000
5218,124734.0,6/97/10 00:00:00,Sports,SP1000,1.0,8770000
5219,138810.0,8/97/23 00:00:00,Toys,TY1850,1.0,8770000
5220,147723.0,10/97/9 00:00:00,Gardening,GD1001,1.0,8770000
5221,147723.0,10/97/9 00:00:00,Gardening,GD1400,2.0,8770000
5222,147723.0,10/97/9 00:00:00,Gardening,GD2300,1.0,8770000
5223,147723.0,10/97/9 00:00:00,Gardening,GD4200,3.0,8770000
5224,160328.0,12/97/15 00:00:00,Toys,TY2400,4.0,8770000
5225,162092.0,12/97/24 00:00:00,Pets,PT2400,1.0,8770000
5226,188621.0,5/98/11 00:00:00,Sports,SP1300,1.0,8770000
5227,195294.0,6/98/9 00:00:00,Sports,SP2400,1.0,8770000
5228,238629.0,12/98/10 00:00:00,Pets,PT2400,2.0,8770000
5229,241386.0,12/98/22 00:00:00,Pets,PT1200,1.0,8770000
5230,119317.0,8/00/19 00:00:00,Sports,SP3200,1.0,8770000
5231,124734.0,9/00/17 00:00:00,Sports,SP1000,1.0,8770000
5232,138810.0,11/00/30 00:00:00,Toys,TY1850,1.0,8770000
5233,147723.0,1/01/16 00:00:00,Gardening,GD10)!,1.0,8770000
5234,147723.0,1/01/16 00:00:00,Gardening,GD1400,2.0,8770000
5235,147723.0,1/01/16 00:00:00,Gardening,GD2300,1.0,8770000
5236,147723.0,1/01/16 00:00:00,Gardening,GD4200,3.0,8770000
5237,160328.0,3/01/24 00:00:00,Toys,TY2400,4.0,8770000
5238,162092.0,4/01/2 00:00:00,Pets,PT2400,1.0,8770000
5239,100457.0,1/97/15 00:00:00,Gardening,GD2400,1.0,8895000
5240,122695.0,5/97/30 00:00:00,Sports,SP2400,1.0,8895000
5241,123241.0,6/97/2 00:00:00,Pets,PT1400,2.0,8895000
5242,123241.0,6/97/2 00:00:00,Pets,PT2000,1.0,8895000
5243,123241.0,6/97/2 00:00:00,Pets,PT3400,2.0,8895000
5244,123241.0,6/97/2 00:00:00,Pets,PT3500,1.0,8895000
5245,133316.0,7/97/25 00:00:00,Sports,SP3100,1.0,8895000
5246,149740.0,10/97/20 00:00:00,Toys,TY4500,1.0,8895000
5247,165269.0,1/98/13 00:00:00,Gardening,GD1300,1.0,8895000
5248,172771.0,2/98/25 00:00:00,Software,SW2842,2.0,8895000
5249,176080.0,3/98/14 00:00:00,Collectibles,CC4100,1.0,8895000
5250,187238.0,5/98/5 00:00:00,Pets,PT1200,1.0,8895000
5251,204908.0,7/98/20 00:00:00,Sports,SP2600,1.0,8895000
5252,219336.0,9/98/19 00:00:00,Pets,PT2400,1.0,8895000
5253,219336.0,9/98/19 00:00:00,Pets,PT3200,1.0,8895000
5254,219336.0,9/98/19 00:00:00,Pets,PT4100,4.0,8895000
5255,219336.0,9/98/19 00:00:00,Pets,PT4600,1.0,8895000
5256,229027.0,10/98/30 00:00:00,Pets,PT2300,3.0,8895000
5257,100457.0,4/00/24 00:00:00,Gardening,GD2400,1.0,8895000
5258,122695.0,9/00/6 00:00:00,Sports,SP2400,1.0,8895000
5259,123241.0,9/00/9 00:00:00,Pets,PT1400,2.0,8895000
5260,123241.0,9/00/9 00:00:00,Pets,PT2000,1.0,8895000
5261,123241.0,9/00/9 00:00:00,Pets,PT3400,2.0,8895000
5262,123241.0,9/00/9 00:00:00,Pets,PT3500,1.0,8895000
5263,133316.0,11/00/1 00:00:00,Sports,SP3100,1.0,8895000
5264,149740.0,1/01/27 00:00:00,Toys,TY4500,1.0,8895000
5265,165269.0,4/01/22 00:00:00,Gardening,GD1300,1.0,8895000
5266,103814.0,2/97/9 00:00:00,Sports,SP2700,1.0,8913000
5267,117988.0,5/97/5 00:00:00,Sports,SP3300,1.0,8913000
5268,141343.0,9/97/5 00:00:00,Pets,PT1400,1.0,8913000
5269,141343.0,9/97/5 00:00:00,Pets,PT3200,2.0,8913000
5270,141343.0,9/97/5 00:00:00,Pets,PT4600,3.0,8913000
5271,143650.0,9/97/17 00:00:00,Toys,TY3500,1.0,8913000
5272,144414.0,9/97/21 00:00:00,Toys,TY1300,1.0,8913000
5273,144414.0,9/97/21 00:00:00,Toys,TY1850,1.0,8913000
5274,144414.0,9/97/21 00:00:00,Toys,TY1850,4.0,8913000
5275,155952.0,11/97/22 00:00:00,Toys,TY4300,1.0,8913000
5276,162976.0,12/97/29 00:00:00,Sports,SP3100,1.0,8913000
5277,171102.0,2/98/16 00:00:00,Gardening,GD4100,1.0,8913000
5278,190931.0,5/98/21 00:00:00,Toys,TY2700,2.0,8913000
5279,191168.0,5/98/22 00:00:00,Software,SW8511,1.0,8913000
5280,195801.0,6/98/11 00:00:00,Toys,TY4800,1.0,8913000
5281,201468.0,7/98/5 00:00:00,Pets,PT3300,1.0,8913000
5282,201468.0,7/98/5 00:00:00,Pets,PT3400,1.0,8913000
5283,201468.0,7/98/5 00:00:00,Pets,PT3500,2.0,8913000
5284,202627.0,7/98/10 00:00:00,Toys,TY16OO,2.0,8913000
5285,213192.0,8/98/24 00:00:00,Sports,SP3000,1.0,8913000
5286,219822.0,9/98/21 00:00:00,Pets,PT4100,4.0,8913000
5287,103814.0,5/00/19 00:00:00,Sports,SP2700,1.0,8913000
5288,117988.0,8/00/12 00:00:00,Sports,SP3300,1.0,8913000
5289,141343.0,12/00/13 00:00:00,Pets,PT1400,1.0,8913000
5290,141343.0,12/00/13 00:00:00,Pets,PT3200,2.0,8913000
5291,141343.0,12/00/13 00:00:00,Pets,PT4600,3.0,8913000
5292,143650.0,12/00/25 00:00:00,Toys,TY3500,1.0,8913000
5293,144414.0,12/00/29 00:00:00,Toys,TY1300,1.0,8913000
5294,144414.0,12/00/29 00:00:00,Toys,TY1850,1.0,8913000
5295,144414.0,12/00/29 00:00:00,Toys,TY1850,4.0,8913000
5296,155952.0,3/01/1 00:00:00,Toys,TY4300,1.0,8913000
5297,162976.0,4/01/7 00:00:00,Sports,SP3100,1.0,8913000
5298,171102.0,5/01/26 00:00:00,Gardening,GD4100,1.0,8913000
5299,129352.0,7/97/4 00:00:00,Sports,SP2000,1.0,9020000
5300,129352.0,7/97/4 00:00:00,Sports,SP3100,1.0,9020000
5301,129352.0,7/97/4 00:00:00,Sports,SP3200,1.0,9020000
5302,129352.0,7/97/4 00:00:00,Sports,SP3200,1.0,9020000
5303,132728.0,7/97/22 00:00:00,Sports,SP2400,1.0,9020000
5304,156340.0,11/97/24 00:00:00,Software,SW3909,3.0,9020000
5305,157119.0,11/97/28 00:00:00,Pets,PT4500,1.0,9020000
5306,234388.0,11/98/22 00:00:00,Sports,SP1600,1.0,9020000
5307,234388.0,11/98/22 00:00:00,Sports,SP2500,1.0,9020000
5308,234388.0,11/98/22 00:00:00,Sports,SP3000,1.0,9020000
5309,234388.0,11/98/22 00:00:00,Sports,SP3200,1.0,9020000
5310,129352.0,10/00/11 00:00:00,Sports,SP2000,1.0,9020000
5311,129352.0,10/00/11 00:00:00,Sports,SP3100,1.0,9020000
5312,129352.0,10/00/11 00:00:00,Sports,SP3200,1.0,9020000
5313,129352.0,10/00/11 00:00:00,Sports,SP3200,1.0,9020000
5314,132728.0,10/00/29 00:00:00,Sports,SP2400,1.0,9020000
5315,156340.0,3/01/3 00:00:00,Software,SW3909,3.0,9020000
5316,157119.0,3/01/7 00:00:00,Pets,PT4500,1.0,9020000
5317,130673.0,7/97/11 00:00:00,Gardening,GD1500,2.0,9145000
5318,145341.0,9/97/26 00:00:00,Pets,PT1400,1.0,9145000
5319,154241.0,11/97/13 00:00:00,Toys,TY4600,1.0,9145000
5320,178088.0,3/98/24 00:00:00,Gardening,GD4000,1.0,9145000
5321,187241.0,5/98/5 00:00:00,Gardening,GD1100,1.0,9145000
5322,187241.0,5/98/5 00:00:00,Gardening,GD1300,1.0,9145000
5323,187241.0,5/98/5 00:00:00,Gardening,GD3100,1.0,9145000
5324,196746.0,6/98/15 00:00:00,Sports,SP2200,1.0,9145000
5325,216748.0,9/98/8 00:00:00,Sports,SP2400,2.0,9145000
5326,221717.0,9/98/29 00:00:00,Sports,SP3200,1.0,9145000
5327,229035.0,10/98/30 00:00:00,Sports,SP1500,1.0,9145000
5328,233951.0,11/98/20 00:00:00,Toys,TY4100,1.0,9145000
5329,130673.0,10/00/18 00:00:00,Gardening,GD1500,2.0,9145000
5330,145341.0,1/01/3 00:00:00,Pets,PT1400,1.0,9145000
5331,154241.0,2/01/20 00:00:00,Toys,TY4600,1.0,9145000
5332,101619.0,1/97/24 00:00:00,Gardening,GD1010,1.0,9204000
5333,108261.0,3/97/10 00:00:00,Pets,PT1000,2.0,9204000
5334,131980.0,7/97/18 00:00:00,Toys,TY3500,1.0,9204000
5335,144986.0,9/97/24 00:00:00,Software,SW1207,1.0,9204000
5336,144986.0,9/97/24 00:00:00,Software,SW1807,4.0,9204000
5337,144986.0,9/97/24 00:00:00,Software,SW4792,4.0,9204000
5338,144986.0,9/97/24 00:00:00,Software,SW9782,3.0,9204000
5339,149567.0,10/97/19 00:00:00,Sports,SP1100,1.0,9204000
5340,149567.0,10/97/19 00:00:00,Sports,SP2000,1.0,9204000
5341,149567.0,10/97/19 00:00:00,Sports,SP3200,1.0,9204000
5342,197495.0,6/98/18 00:00:00,Gardening,GD1400,4.0,9204000
5343,204444.0,7/98/18 00:00:00,Software,SW3482,1.0,9204000
5344,204444.0,7/98/18 00:00:00,Software,SW5493,4.0,9204000
5345,204444.0,7/98/18 00:00:00,Software,SW8376,1.0,9204000
5346,204444.0,7/98/18 00:00:00,Software,SW9604,1.0,9204000
5347,212725.0,8/98/22 00:00:00,Toys,TY3300,4.0,9204000
5348,101619.0,5/00/3 00:00:00,Gardening,GD1010,1.0,9204000
5349,108261.0,6/00/17 00:00:00,Pets,PT1000,2.0,9204000
5350,131980.0,10/00/25 00:00:00,Toys,TY3500,1.0,9204000
5351,144986.0,1/01/1 00:00:00,Software,SW1207,1.0,9204000
5352,144986.0,1/01/1 00:00:00,Software,SW1807,4.0,9204000
5353,144986.0,1/01/1 00:00:00,Software,SW4792,4.0,9204000
5354,144986.0,1/01/1 00:00:00,Software,SW9782,3.0,9204000
5355,149567.0,1/01/26 00:00:00,Sports,SP1100,1.0,9204000
5356,149567.0,1/01/26 00:00:00,Sports,SP2000,1.0,9204000
5357,149567.0,1/01/26 00:00:00,Sports,SP3200,1.0,9204000
5358,121721.0,5/97/25 00:00:00,Sports,SP1000,1.0,9270000
5359,134309.0,7/97/30 00:00:00,Pets,PT2OOO,3.0,9270000
5360,151830.0,10/97/31 00:00:00,Toys,TY1950,3.0,9270000
5361,179329.0,3/98/30 00:00:00,Gardening,GD1001,1.0,9270000
5362,183493.0,4/98/18 00:00:00,Toys,TY1700,1.0,9270000
5363,186154.0,4/98/30 00:00:00,Pets,PT1200,1.0,9270000
5364,186154.0,4/98/30 00:00:00,Pets,PT2400,1.0,9270000
5365,186154.0,4/98/30 00:00:00,Pets,PT3100,1.0,9270000
5366,186154.0,4/98/30 00:00:00,Pets,PT4600,2.0,9270000
5367,192531.0,5/98/28 00:00:00,Pets,PT2200,1.0,9270000
5368,206790.0,7/98/28 00:00:00,Sports,SP3000,1.0,9270000
5369,121721.0,9/00/1 00:00:00,Sports,SP1000,1.0,9270000
5370,134309.0,11/00/6 00:00:00,Pets,PT2000,3.0,9270000
5371,151830.0,2/01/7 00:00:00,Toys,TY1950,3.0,9270000
5372,106067.0,2/97/24 00:00:00,Sports,SP2200,1.0,9372000
5373,106067.0,2/97/24 00:00:00,Sports,SP3200,1.0,9372000
5374,106067.0,2/97/24 00:00:00,Sports,SP3400,1.0,9372000
5375,109753.0,3/97/19 00:00:00,Pets,PT3100,1.0,9372000
5376,112945.0,4/97/7 00:00:00,Pets,PT2300,1.0,9372000
5377,116502.0,4/97/27 00:00:00,Sports,SP2500,1.0,9372000
5378,208170.0,8/98/3 00:00:00,Sports,SP2000,1.0,9372000
5379,234634.0,11/98/23 00:00:00,Toys,TY3100,1.0,9372000
5380,234634.0,11/98/23 00:00:00,Toys,TY3400,3.0,9372000
5381,234634.0,11/98/23 00:00:00,Toys,TY4600,1.0,9372000
5382,234634.0,11/98/23 00:00:00,Toys,TY4700,1.0,9372000
5383,106067.0,6/00/3 00:00:00,Sports,SP2200,1.0,9372000
5384,106067.0,6/00/3 00:00:00,Sports,SP3200,1.0,9372000
5385,106067.0,6/00/3 00:00:00,Sports,SP3400,1.0,9372000
5386,109753.0,6/00/26 00:00:00,Pets,PT3100,1.0,9372000
5387,112945.0,7/00/15 00:00:00,Pets,PT2300,1.0,9372000
5388,116502.0,8/00/4 00:00:00,Sports,SP2500,1.0,9372000
5389,110921.0,3/97/26 00:00:00,Gardening,GD3100,1.0,9395000
5390,110921.0,3/97/26 00:00:00,Gardening,GD3300,1.0,9395000
5391,110921.0,3/97/26 00:00:00,Gardening,GD4100,1.0,9395000
5392,134313.0,7/97/30 00:00:00,Sports,SP2300,1.0,9395000
5393,136592.0,8/97/11 00:00:00,Pets,PT2100,4.0,9395000
5394,187463.0,5/98/6 00:00:00,Software,SW7935,4.0,9395000
5395,190472.0,5/98/19 00:00:00,Gardening,GD1400,1.0,9395000
5396,197500.0,6/98/18 00:00:00,Sports,SP3000,1.0,9395000
5397,209373.0,8/98/8 00:00:00,Toys,TY4700,4.0,9395000
5398,211793.0,8/98/18 00:00:00,Pets,PT3500,1.0,9395000
5399,215294.0,9/98/2 00:00:00,Sports,SP3400,1.0,9395000
5400,226176.0,10/98/18 00:00:00,Sports,SP2700,1.0,9395000
5401,235055.0,11/98/25 00:00:00,Sports,SP13OO,1.0,9395000
5402,110921.0,7/00/3 00:00:00,Gardening,GD3100,1.0,9395000
5403,110921.0,7/00/3 00:00:00,Gardening,GD3300,1.0,9395000
5404,110921.0,7/00/3 00:00:00,Gardening,GD4100,1.0,9395000
5405,134313.0,11/00/6 00:00:00,Sports,SP2300,1.0,9395000
5406,136592.0,11/00/18 00:00:00,Pets,PT2100,4.0,9395000
5407,100597.0,1/97/16 00:00:00,Sports,SP1200,2.0,9520000
5408,113679.0,4/97/11 00:00:00,Gardening,GD1200,2.0,9520000
5409,128153.0,6/97/28 00:00:00,Sports,SP1200,1.0,9520000
5410,128153.0,6/97/28 00:00:00,Sports,SP2200,1.0,9520000
5411,128153.0,6/97/28 00:00:00,Sports,SP2300,4.0,9520000
5412,159604.0,12/97/11 00:00:00,Pets,PT2100,1.0,9520000
5413,161317.0,12/97/20 00:00:00,Toys,TY4500,2.0,9520000
5414,161515.0,12/97/21 00:00:00,Software,SW4187,1.0,9520000
5415,164671.0,1/98/9 00:00:00,Software,sw1828,1.0,9520000
5416,172951.0,2/98/26 00:00:00,Gardening,GD2300,1.0,9520000
5417,173140.0,2/98/27 00:00:00,Sports,SP2000,1.0,9520000
5418,219115.0,9/98/18 00:00:00,Sports,SP1500,1.0,9520000
5419,239998.0,12/98/16 00:00:00,Toys,TY1300,1.0,9520000
5420,100597.0,4/00/25 00:00:00,Sports,SP1200,2.0,9520000
5421,113679.0,7/00/19 00:00:00,Gardening,GD1200,2.0,9520000
5422,128153.0,10/00/5 00:00:00,Sports,SP1200,1.0,9520000
5423,128153.0,10/00/5 00:00:00,Sports,SP2200,1.0,9520000
5424,128153.0,10/00/5 00:00:00,Sports,SP2300,4.0,9520000
5425,159604.0,3/01/20 00:00:00,Pets,PT2100,1.0,9520000
5426,161317.0,3/01/29 00:00:00,Toys,TY4500,2.0,9520000
5427,161515.0,3/01/30 00:00:00,Software,SW4187,1.0,9520000
5428,164671.0,4/01/18 00:00:00,Software,SW1828,1.0,9520000
5429,117996.0,5/97/5 00:00:00,Sports,SP2600,1.0,9548000
5430,122512.0,5/97/29 00:00:00,Pets,PT1000,1.0,9548000
5431,127530.0,6/97/25 00:00:00,Collectibles,CC4800,1.0,9548000
5432,128545.0,6/97/30 00:00:00,Sports,SP1400,2.0,9548000
5433,132738.0,7/97/22 00:00:00,Toys,TY1900,1.0,9548000
5434,160155.0,12/97/14 00:00:00,Toys,TY3100,3.0,9548000
5435,160155.0,12/97/14 00:00:00,Toys,TY4400,1.0,9548000
5436,160155.0,12/97/14 00:00:00,Toys,TY5400,1.0,9548000
5437,196288.0,6/98/13 00:00:00,Sports,SP1200,3.0,9548000
5438,217439.0,9/98/11 00:00:00,Toys,TY1100,1.0,9548000
5439,219600.0,9/98/20 00:00:00,Toys,TY4300,3.0,9548000
5440,242490.0,12/98/27 00:00:00,Toys,TY1100,2.0,9548000
5441,242490.0,12/98/27 00:00:00,Toys,TY1650,2.0,9548000
5442,242490.0,12/98/27 00:00:00,Toys,TY1900,1.0,9548000
5443,242490.0,12/98/27 00:00:00,Toys,TY5200,1.0,9548000
5444,117996.0,8/00/12 00:00:00,Sports,SP2600,1.0,9548000
5445,122512.0,9/00/5 00:00:00,Pets,PT1000,1.0,9548000
5446,127530.0,10/00/2 00:00:00,Collectibles,CC4800,1.0,9548000
5447,128545.0,10/00/7 00:00:00,Sports,SP1400,2.0,9548000
5448,132738.0,10/00/29 00:00:00,Toys,TY1900,1.0,9548000
5449,160155.0,3/01/23 00:00:00,Toys,TY3100,3.0,9548000
5450,160155.0,3/01/23 00:00:00,Toys,TY4400,1.0,9548000
5451,160155.0,3/01/23 00:00:00,Toys,TY5400,1.0,9548000
5452,101110.0,1/97/20 00:00:00,Pets,PT2400,1.0,9645000
5453,104532.0,2/97/14 00:00:00,Sports,SP2000,1.0,9645000
5454,110436.0,3/97/23 00:00:00,Gardening,GD2400,1.0,9645000
5455,117238.0,5/97/1 00:00:00,Sports,SP1000,1.0,9645000
5456,133329.0,7/97/25 00:00:00,Pets,PT1400,2.0,9645000
5457,133329.0,7/97/25 00:00:00,Pets,PT3500,1.0,9645000
5458,133329.0,7/97/25 00:00:00,Pets,PT4300,1.0,9645000
5459,133329.0,7/97/25 00:00:00,Pets,PT4600,1.0,9645000
5460,133697.0,7/97/27 00:00:00,Pets,PT1300,1.0,9645000
5461,138823.0,8/97/23 00:00:00,Sports,SP2300,1.0,9645000
5462,153854.0,11/97/11 00:00:00,Toys,TY2300,1.0,9645000
5463,177263.0,3/98/20 00:00:00,Toys,TY3800,1.0,9645000
5464,180405.0,4/98/4 00:00:00,Gardening,GD4200,1.0,9645000
5465,190692.0,5/98/20 00:00:00,Pets,PT1100,1.0,9645000
5466,192996.0,5/98/30 00:00:00,Toys,TY3700,4.0,9645000
5467,196525.0,6/98/14 00:00:00,Pets,PT3100,1.0,9645000
5468,101110.0,4/00/29 00:00:00,Pets,PT2400,1.0,9645000
5469,104532.0,5/00/24 00:00:00,Sports,SP2000,1.0,9645000
5470,110436.0,6/00/30 00:00:00,Gardening,GD2400,1.0,9645000
5471,117238.0,8/00/8 00:00:00,Sports,SP1000,1.0,9645000
5472,133329.0,11/00/1 00:00:00,Pets,PT1400,2.0,9645000
5473,133329.0,11/00/1 00:00:00,Pets,PT3500,1.0,9645000
5474,133329.0,11/00/1 00:00:00,Pets,PT4300,1.0,9645000
5475,133329.0,11/00/1 00:00:00,Pets,PT4600,1.0,9645000
5476,133697.0,11/00/3 00:00:00,Pets,PT1300,1.0,9645000
5477,138823.0,11/00/30 00:00:00,Sports,SP2300,1.0,9645000
5478,153854.0,2/01/18 00:00:00,Toys,TY2300,1.0,9645000
5479,101112.0,1/97/20 00:00:00,Sports,SP2400,1.0,9687000
5480,104683.0,2/97/15 00:00:00,Pets,PT4600,1.0,9687000
5481,108573.0,3/97/12 00:00:00,Sports,SP2400,3.0,9687000
5482,111574.0,3/97/30 00:00:00,Sports,SP2300,1.0,9687000
5483,123630.0,6/97/4 00:00:00,Sports,SP2000,1.0,9687000
5484,123630.0,6/97/4 00:00:00,Sports,SP3200,3.0,9687000
5485,134317.0,7/97/30 00:00:00,Pets,PT2100,1.0,9687000
5486,141354.0,9/97/5 00:00:00,Pets,PT1300,2.0,9687000
5487,156347.0,11/97/24 00:00:00,Toys,TY1300,1.0,9687000
5488,200543.0,7/98/1 00:00:00,Pets,PT3100,1.0,9687000
5489,210121.0,8/98/11 00:00:00,Software,SW2842,1.0,9687000
5490,221727.0,9/98/29 00:00:00,Software,SW7823,1.0,9687000
5491,223655.0,10/98/7 00:00:00,Pets,PT3400,3.0,9687000
5492,232303.0,11/98/13 00:00:00,Gardening,GD1010,1.0,9687000
5493,235538.0,11/98/27 00:00:00,Pets,PT3100,3.0,9687000
5494,240474.0,12/98/18 00:00:00,Software,SW6269,1.0,9687000
5495,101112.0,4/00/29 00:00:00,Sports,SP2400,1.0,9687000
5496,104683.0,5/00/25 00:00:00,Pets,PT4600,1.0,9687000
5497,108573.0,6/00/19 00:00:00,Sports,SP2400,3.0,9687000
5498,111574.0,7/00/7 00:00:00,Sports,SP2300,1.0,9687000
5499,123630.0,9/00/11 00:00:00,Sports,SP2000,1.0,9687000
5500,123630.0,9/00/11 00:00:00,Sports,SP3200,3.0,9687000
5501,134317.0,11/00/6 00:00:00,Pets,PT2100,1.0,9687000
5502,141354.0,12/00/13 00:00:00,Pets,PT1300,2.0,9687000
5503,156347.0,3/01/3 00:00:00,Toys,TY1300,1.0,9687000
5504,107817.0,3/97/7 00:00:00,Sports,SP1600,1.0,9744000
5505,121561.0,5/97/24 00:00:00,Sports,SP3000,1.0,9744000
5506,126293.0,6/97/18 00:00:00,Gardening,GD1500,4.0,9744000
5507,142086.0,9/97/9 00:00:00,Collectibles,CC1500,1.0,9744000
5508,142086.0,9/97/9 00:00:00,Collectibles,CC3200,1.0,9744000
5509,142086.0,9/97/9 00:00:00,Collectibles,CC4700,2.0,9744000
5510,149222.0,10/97/17 00:00:00,Pets,PT1400,1.0,9744000
5511,149748.0,10/97/20 00:00:00,Sports,SP1600,1.0,9744000
5512,172368.0,2/98/23 00:00:00,Pets,PT2000,2.0,9744000
5513,172368.0,2/98/23 00:00:00,Pets,PT4200,1.0,9744000
5514,190247.0,5/98/18 00:00:00,Sports,SP1300,1.0,9744000
5515,200548.0,7/98/1 00:00:00,Sports,SP1300,3.0,9744000
5516,200548.0,7/98/1 00:00:00,Sports,SP2200,1.0,9744000
5517,200548.0,7/98/1 00:00:00,Sports,SP3100,4.0,9744000
5518,227137.0,10/98/22 00:00:00,Sports,SP2300,1.0,9744000
5519,233242.0,11/98/17 00:00:00,Pets,PT4100,1.0,9744000
5520,107817.0,6/00/14 00:00:00,Sports,SP1600,1.0,9744000
5521,121561.0,8/00/31 00:00:00,Sports,SP3000,1.0,9744000
5522,126293.0,9/00/25 00:00:00,Gardening,GD15OO,4.0,9744000
5523,142086.0,12/00/17 00:00:00,Collectibles,CC15OO,1.0,9744000
